"";"Site.ID";"Site";"Location";"Region";"Period";"Start.BP.site";"End.BP.site";"Start.BP";"End.BP";"C14.Date";"C14...";"Start.BP.14c";"End.BP.14c";"Latitude";"Longitude";"Study.ID";"Individual.ID";"Sample.ID";"Averaged";"Sex";"Age";"Age_Cat";"C.b.coll.";"N.b.coll.";"C.N..bone.";"CN.accept";"X..collagen.yield..bone.";"elevation";"dist2coast";"d2coast_km";"elev.factor";"Temp_Mean";"Precip_Mean";"Temp_Mean_Seasonality";"Precip_Mean_Seasonality";"Temp_Mean.sd";"Precip_Mean.sd";"Temp_Mean_Seasonality.sd";"Precip_Mean_Seasonality.sd";"Demography.kde.14c";"Demography.kde.corr.14c";"Demography.kde.14c.sd";"Demography.kde.corr.14c.sd";"Citations";"median.year"
"43";"Ancon";"Ancon";"Central Coast";"Central Coast";"Middle Horizon";1450;950;1450;950;NA;NA;"#N/A";"#N/A";-117,709;-771,718;57;"CF-08-Y";"#N/A";"#N/A";"F";"50+";"#N/A";-10,5;14;"3.28";"y";"#N/A";13;"1.089.599.171";"1.089.599.171";"Coastal";14,65;2,59;91,69;0,67;0,04;0,03;1,6;0,01;0,000114947;"3.66e-06";"3.65e-05";"1.46e-06";"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.";NA
"44";"Ancon";"Ancon";"Central Coast";"Central Coast";"Middle Horizon";1450;950;1450;950;NA;NA;"#N/A";"#N/A";-117,709;-771,718;58;"CF-14-X";"#N/A";"#N/A";"F";"50+";"#N/A";-11;13,3;"3.29";"y";"#N/A";13;"1.089.599.171";"1.089.599.171";"Coastal";14,65;2,59;91,69;0,67;0,04;0,03;1,61;0,01;0,000114472;"3.69e-06";"3.66e-05";"1.48e-06";"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.";NA
"45";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;60;"ARMA-PER97-ENT35";"RIMAC-ARMA.M010";"#N/A";"M";"MA";"#N/A";-7,9;18,4;"2.9";"y";"13.5";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,13;0,01;0,000161834;"2.27e-06";"6.52e-05";"1,00E-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"46";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;61;"ARMA-PER97-ENT42";"RIMAC-ARMA.M014";"#N/A";"M";"MA";"#N/A";-10;17,2;"2.9";"y";"13";42;"1.246.447.881";"1.246.447.881";"Coastal";14,72;2,6;90,22;0,66;0,04;0,04;2,2;0,01;0,000161505;"2.28e-06";"6.62e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"47";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;62;"ARMA-PER97-ENT45";"RIMAC-ARMA.M022";"#N/A";"F";"OA";"#N/A";-11;16,4;"2.9";"y";"6.3";42;"1.246.447.881";"1.246.447.881";"Coastal";14,72;2,6;90,22;0,66;0,04;0,03;2,15;0,01;0,00016251;"2.28e-06";"6.45e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"48";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;66;"ARMA-PER97-ENT65";"RIMAC-ARMA.M038";"#N/A";"M";"YA";"#N/A";-11,8;12,4;"2.9";"y";"12.2";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,16;0,01;0,000162377;"2.29e-06";"6.55e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"49";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;67;"ARMA-PER97-ENT68";"RIMAC-ARMA.M042";"#N/A";"F";"MA";"#N/A";-10,2;16,4;"2.9";"y";"11";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,18;0,01;0,000162225;"2.27e-06";"6.51e-05";"1.02e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"50";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;68;"ARMA-D04.I-CF09";"RIMAC-ARMA.M049";"#N/A";"F";"YA";"#N/A";-10,4;16,6;"2.9";"y";"12.8";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,17;0,01;0,000161535;"2.29e-06";"6.52e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"51";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;70;"ARMA-D04.II-CF005A";"RIMAC-ARMA.M057";"#N/A";"F";"YA";"#N/A";-11,3;16;"2.9";"y";"10.4";42;"1.246.447.881";"1.246.447.881";"Coastal";14,72;2,6;90,22;0,66;0,04;0,03;2,16;0,01;0,000162734;"2.3e-06";"6.55e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"52";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;72;"ARMA-D04.II-CF013";"RIMAC-ARMA.M067";"#N/A";"M";"MA";"#N/A";-11,3;15,7;"2.9";"y";"9.6";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,17;0,01;0,00016203;"2.27e-06";"6.54e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"53";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;74;"ARMA-D04.II-CF030";"RIMAC-ARMA.M072";"#N/A";"F";"MA";"#N/A";-9,4;14,8;"2.9";"y";"12.5";42;"1.246.447.881";"1.246.447.881";"Coastal";14,72;2,6;90,22;0,66;0,04;0,03;2,17;0,01;0,000162306;"2.29e-06";"6.48e-05";"1.03e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"54";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;75;"ARMA-D04.II-CF031A";"RIMAC-ARMA.M076";"#N/A";"F";"OA";"#N/A";-10,2;15,7;"2.9";"y";"10.9";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,17;0,01;0,000160914;"2.3e-06";"6.58e-05";"1.02e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"55";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;78;"ARMA-D04.II-CF057";"RIMAC-ARMA.M091";"#N/A";"F";"MA";"#N/A";-11,1;16;"2.9";"y";"13";42;"1.246.447.881";"1.246.447.881";"Coastal";14,72;2,6;90,22;0,66;0,04;0,03;2,18;0,01;0,000160449;"2.26e-06";"6.45e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"56";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;79;"ARMA-D04.II-CF062";"RIMAC-ARMA.M095";"#N/A";"F";"OA";"#N/A";-11,6;15,4;"2.9";"y";"11";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,15;0,01;0,000161878;"2.29e-06";"6.56e-05";"1.02e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"57";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;80;"ARMA-D04.II-CF073B";"RIMAC-ARMA.M099";"#N/A";"F";"MA";"#N/A";-11,3;13,5;"2.9";"y";"10.1";42;"1.246.447.881";"1.246.447.881";"Coastal";14,72;2,6;90,22;0,66;0,04;0,03;2,18;0,01;0,000161862;"2.28e-06";"6.47e-05";"1.02e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"58";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;81;"ARMA-D04.II-CF080";"RIMAC-ARMA.M103";"#N/A";"F";"MA";"#N/A";-10,9;16,5;"2.9";"y";"12.5";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,19;0,01;0,00016176;"2.27e-06";"6.53e-05";"1.02e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"59";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;83;"ARMA-D04.II-CF085A";"RIMAC-ARMA.M113";"#N/A";"F";"OA";"#N/A";-10,5;16,5;"2.9";"y";"14.3";42;"1.246.447.881";"1.246.447.881";"Coastal";14,72;2,6;90,22;0,66;0,04;0,03;2,15;0,01;0,000162765;"2.26e-06";"6.58e-05";"1.02e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"60";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;84;"ARMA-D04.II-CF093B";"RIMAC-ARMA.M117";"#N/A";"F";"OA";"#N/A";-11,2;13,7;"2.9";"y";"13.1";42;"1.246.447.881";"1.246.447.881";"Coastal";14,72;2,6;90,22;0,66;0,04;0,03;2,19;0,01;0,000161277;"2.28e-06";"6.5e-05";"1.03e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"61";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;85;"ARMA-D04.II-CF103";"RIMAC-ARMA.M125";"#N/A";"M";"OA";"#N/A";-10,4;16,5;"2.9";"y";"11.9";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,18;0,01;0,000162597;"2.28e-06";"6.5e-05";"1.02e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"62";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;88;"ARMA-D04.II-CF114";"RIMAC-ARMA.M149";"#N/A";"M";"YA";"#N/A";-10,3;16,9;"2.9";"y";"10.5";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,16;0,01;0,00016233;"2.29e-06";"6.61e-05";"1,00E-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"63";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;89;"ARMA-D04.II-CF118";"RIMAC-ARMA.M153";"#N/A";"F";"MA";"#N/A";-10,6;15,5;"2.9";"y";"14.2";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,16;0,01;0,000162675;"2.29e-06";"6.5e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"64";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;90;"ARMA-D04.II-CF119A";"RIMAC-ARMA.M157";"#N/A";"M";"MA";"#N/A";-11,5;15,8;"2.9";"y";"11.2";42;"1.246.447.881";"1.246.447.881";"Coastal";14,72;2,6;90,22;0,66;0,04;0,04;2,2;0,01;0,000161989;"2.27e-06";"6.54e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"65";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;91;"ARMA-D04.II-CF121";"RIMAC-ARMA.M160";"#N/A";"M";"MA";"#N/A";-10,6;16,8;"2.9";"y";"12.2";42;"1.246.447.881";"1.246.447.881";"Coastal";14,72;2,6;90,22;0,66;0,04;0,03;2,16;0,01;0,000161296;"2.3e-06";"6.48e-05";"1,00E-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"66";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;92;"ARMA-D04.II-CF122";"RIMAC-ARMA.M164";"#N/A";"M";"MA";"#N/A";-11,3;15,9;"2.9";"y";"12.7";42;"1.246.447.881";"1.246.447.881";"Coastal";14,72;2,6;90,22;0,66;0,04;0,04;2,18;0,01;0,00016232;"2.28e-06";"6.55e-05";"1,00E-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"67";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;93;"ARMA-D04.II-CF125";"RIMAC-ARMA.M168";"#N/A";"M";"YA";"#N/A";-10,7;15,9;"2.9";"y";"12.9";42;"1.246.447.881";"1.246.447.881";"Coastal";14,72;2,6;90,22;0,66;0,04;0,03;2,16;0,01;0,00016194;"2.26e-06";"6.51e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"68";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;94;"ARMA-D04.II-CF127";"RIMAC-ARMA.M172";"#N/A";"F";"MA";"#N/A";-10,2;16,3;"2.9";"y";"13.1";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,15;0,01;0,000162542;"2.29e-06";"6.53e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"69";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;95;"ARMA-D04.II-CF129";"RIMAC-ARMA.M176";"#N/A";"F";"MA";"#N/A";-12,1;12,9;"2.9";"y";"14.3";42;"1.246.447.881";"1.246.447.881";"Coastal";14,72;2,61;90,22;0,66;0,04;0,03;2,18;0,01;0,000161725;"2.28e-06";"6.51e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"70";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;96;"ARMA-D04.II-CF134";"RIMAC-ARMA.M180";"#N/A";"F";"OA";"#N/A";-11,1;15,3;"2.9";"y";"11.5";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,17;0,01;0,000162308;"2.27e-06";"6.52e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"71";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;97;"ARMA-D04.II-CF135";"RIMAC-ARMA.M184";"#N/A";"F";"MA";"#N/A";-11,2;16,7;"2.9";"y";"11.3";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,17;0,01;0,000162832;"2.28e-06";"6.57e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"72";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;99;"ARMA-D04.II-CF141";"RIMAC-ARMA.M196";"#N/A";"M";"MA";"#N/A";-12;13,1;"2.9";"y";"10.1";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,13;0,01;0,000161623;"2.28e-06";"6.56e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"73";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;100;"ARMA-D04.II-CF142";"RIMAC-ARMA.M200";"#N/A";"F";"Adol";"#N/A";-11,2;15,7;"2.9";"y";"12.4";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,19;0,01;0,000161694;"2.28e-06";"6.48e-05";"1,00E-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"74";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;101;"ARMA-D04.II-CF144A";"RIMAC-ARMA.M204";"#N/A";"F";"MA";"#N/A";-12,1;16;"2.9";"y";"9.5";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,2;0,01;0,00016322;"2.28e-06";"6.47e-05";"1.02e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"75";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;103;"ARMA-D04.II-CF146";"RIMAC-ARMA.M210";"#N/A";"F";"YA";"#N/A";-10,5;12,6;"2.9";"y";"17.6";42;"1.246.447.881";"1.246.447.881";"Coastal";14,72;2,6;90,22;0,66;0,04;0,03;2,12;0,01;0,00016231;"2.29e-06";"6.49e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
"76";"Armatambo";"Armatambo";"Rimac Valley";"Central Coast";"Late Intermediate Period";1050;480;1050;480;NA;NA;"#N/A";"#N/A";-12,171;-770,263;105;"ARMA-D04.II-CF151";"RIMAC-ARMA.M218";"#N/A";"F";"MA";"#N/A";-11,5;14,3;"2.9";"y";"15.3";42;"1.246.447.881";"1.246.447.881";"Coastal";14,73;2,6;90,22;0,66;0,04;0,03;2,16;0,01;0,000162313;"2.28e-06";"6.46e-05";"1.01e-06";"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.";NA
