Site.ID;Site;Location;Region;Period;Start.BP.site;End.BP.site;Start.BP;End.BP;C14.Date;C14...;Start.BP.14c;End.BP.14c;Latitude;Longitude;Study.ID;Individual.ID;Sample.ID;Averaged;Sex;Age;Age_Cat;C.b.coll.;N.b.coll.;C.N..bone.;CN.accept;X..collagen.yield..bone.;elevation;dist2coast;d2coast_km;elev.factor;Temp_Mean;Precip_Mean;Temp_Mean_Seasonality;Precip_Mean_Seasonality;Temp_Mean.sd;Precip_Mean.sd;Temp_Mean_Seasonality.sd;Precip_Mean_Seasonality.sd;Demography.kde.14c;Demography.kde.corr.14c;Demography.kde.14c.sd;Demography.kde.corr.14c.sd;Citations;median.year;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Armatambo;Armatambo;Rimac Valley;Central Coast;Late Intermediate Period;1050;480;1050;480;NA;NA;#N/A;#N/A;-12.171;-770.263;107;ARMA-D04.II-CF157 (#3706);RIMAC-ARMA.M225;#N/A;F;YA;#N/A;-10.4;16.4;2.9;y;10.5;42;1.246.447.881;1.246.447.881;Coastal;14.73;2.6;90.22;0.66;0.04;0.03;2.14;0.01;0.000161874;2.27e-06;6.53e-05;1.01e-06;Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Armatambo;Armatambo;Rimac Valley;Central Coast;Late Intermediate Period;1050;480;1050;480;NA;NA;#N/A;#N/A;-12.171;-770.263;108;ARMA-D04.II-CF167;RIMAC-ARMA.M229;#N/A;M;YA;#N/A;-10.3;14.1;2.9;y;11.5;42;1.246.447.881;1.246.447.881;Coastal;14.73;2.6;90.22;0.66;0.04;0.03;2.19;0.01;0.000161217;2.28e-06;6.54e-05;1,00E-06;Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Armatambo;Armatambo;Rimac Valley;Central Coast;Late Intermediate Period;1050;480;1050;480;NA;NA;#N/A;#N/A;-12.171;-770.263;109;ARMA-D04.II-CF182;RIMAC-ARMA.M236;#N/A;M;YA;#N/A;-9.2;16.4;2.9;y;13.1;42;1.246.447.881;1.246.447.881;Coastal;14.73;2.6;90.22;0.66;0.04;0.03;2.14;0.01;0.000162241;2.27e-06;6.64e-05;9.93e-07;Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Armatambo;Armatambo;Rimac Valley;Central Coast;Late Intermediate Period;1050;480;1050;480;NA;NA;#N/A;#N/A;-12.171;-770.263;110;ARMA-D04.II-CF188;RIMAC-ARMA.M240;#N/A;M;YA;#N/A;-10;13.3;2.9;y;10.1;42;1.246.447.881;1.246.447.881;Coastal;14.72;2.6;90.22;0.66;0.04;0.04;2.18;0.01;0.000161156;2.28e-06;6.49e-05;1,00E-06;Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerro del Oro;Cerro del Oro;Canete Valley;Central Coast;Early Intermediate Period;2149;1250;2149;1250;NA;NA;#N/A;#N/A;-131.785;-762.747;198;1925.1588 169743;19801;y;M?;Subadult;#N/A;-13.6;14;3.2;y;#N/A;267;6.817.505.514;6.817.505.514;Coastal;18.56;0.68;146.55;1.06;0.05;0.01;2.4;0.02;0.000118556;3.56e-06;3.56e-05;1.2e-06;Gilbertson, T. J. (2015). A Comparative Analysis of Portable X-ray Fluorescence Spectrometry and Stable Isotopes in Assessing Ancient Coastal Peruvian Diets University of South Florida]. Tampa, FL.;1705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerro del Oro;Cerro del Oro;Canete Valley;Central Coast;Early Intermediate Period;2149;1250;2149;1250;NA;NA;#N/A;#N/A;-131.785;-762.747;199;1925.1588 169759;19810;y;I;Juvenile;#N/A;-11.2;13.9;3.1;y;#N/A;267;6.817.505.514;6.817.505.514;Coastal;18.56;0.68;146.55;1.06;0.05;0.01;2.41;0.01;0.000118794;3.57e-06;3.52e-05;1.18e-06;Gilbertson, T. J. (2015). A Comparative Analysis of Portable X-ray Fluorescence Spectrometry and Stable Isotopes in Assessing Ancient Coastal Peruvian Diets University of South Florida]. Tampa, FL.;1699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerro del Oro;Cerro del Oro;Canete Valley;Central Coast;Early Intermediate Period;2149;1250;2149;1250;NA;NA;#N/A;#N/A;-131.785;-762.747;200;1925.1588 169828;19805;y;M;Subadult;#N/A;-13.5;15.7;3.15;y;#N/A;267;6.817.505.514;6.817.505.514;Coastal;18.56;0.68;146.55;1.06;0.05;0.01;2.4;0.01;0.000118347;3.56e-06;3.54e-05;1.2e-06;Gilbertson, T. J. (2015). A Comparative Analysis of Portable X-ray Fluorescence Spectrometry and Stable Isotopes in Assessing Ancient Coastal Peruvian Diets University of South Florida]. Tampa, FL.;1703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerro del Oro;Cerro del Oro;Canete Valley;Central Coast;Early Intermediate Period;2149;1250;2149;1250;NA;NA;#N/A;#N/A;-131.785;-762.747;201;1925.1588 169684;19804;#N/A;F?;Subadult;#N/A;-14.9;16.3;3.4;y;#N/A;267;6.817.505.514;6.817.505.514;Coastal;18.56;0.68;146.55;1.06;0.05;0.01;2.43;0.02;0.000118749;3.58e-06;3.55e-05;1.2e-06;Gilbertson, T. J. (2015). A Comparative Analysis of Portable X-ray Fluorescence Spectrometry and Stable Isotopes in Assessing Ancient Coastal Peruvian Diets University of South Florida]. Tampa, FL.;1700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerro del Oro;Cerro del Oro;Canete Valley;Central Coast;Early Intermediate Period;2149;1250;2149;1250;NA;NA;#N/A;#N/A;-131.785;-762.747;202;1925.1588 169699;19802;y;M;Subadult;#N/A;-12.2;12.75;3.2;y;#N/A;267;6.817.505.514;6.817.505.514;Coastal;18.56;0.68;146.55;1.06;0.05;0.01;2.41;0.01;0.00011879;3.58e-06;3.53e-05;1.2e-06;Gilbertson, T. J. (2015). A Comparative Analysis of Portable X-ray Fluorescence Spectrometry and Stable Isotopes in Assessing Ancient Coastal Peruvian Diets University of South Florida]. Tampa, FL.;1689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerro del Oro;Cerro del Oro;Canete Valley;Central Coast;Early Intermediate Period;2149;1250;2149;1250;NA;NA;#N/A;#N/A;-131.785;-762.747;203;1925.1588 169672;19808;#N/A;I;Juvenile;#N/A;-11.7;11.2;3.3;y;#N/A;267;6.817.505.514;6.817.505.514;Coastal;18.56;0.68;146.55;1.06;0.05;0.01;2.41;0.01;0.000117953;3.58e-06;3.5e-05;1.2e-06;Gilbertson, T. J. (2015). A Comparative Analysis of Portable X-ray Fluorescence Spectrometry and Stable Isotopes in Assessing Ancient Coastal Peruvian Diets University of South Florida]. Tampa, FL.;1705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerro del Oro;Cerro del Oro;Canete Valley;Central Coast;Early Intermediate Period;2149;1250;2149;1250;NA;NA;#N/A;#N/A;-131.785;-762.747;204;1925.1588 169665;19809;y;M;Subadult;#N/A;-11.9;19.6;3.15;y;#N/A;267;6.817.505.514;6.817.505.514;Coastal;18.56;0.68;146.55;1.06;0.05;0.01;2.39;0.02;0.00011874;3.57e-06;3.51e-05;1.19e-06;Gilbertson, T. J. (2015). A Comparative Analysis of Portable X-ray Fluorescence Spectrometry and Stable Isotopes in Assessing Ancient Coastal Peruvian Diets University of South Florida]. Tampa, FL.;1695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerro del Oro;Cerro del Oro;Canete Valley;Central Coast;Early Intermediate Period;2149;1250;2149;1250;NA;NA;#N/A;#N/A;-131.785;-762.747;205;1925.1588 169664;19828;y;M;Subadult;#N/A;-13.3;20.1;3.2;y;#N/A;267;6.817.505.514;6.817.505.514;Coastal;18.56;0.68;146.55;1.06;0.05;0.01;2.42;0.01;0.000118087;3.57e-06;3.54e-05;1.19e-06;Gilbertson, T. J. (2015). A Comparative Analysis of Portable X-ray Fluorescence Spectrometry and Stable Isotopes in Assessing Ancient Coastal Peruvian Diets University of South Florida]. Tampa, FL.;1696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerro del Oro;Cerro del Oro;Canete Valley;Central Coast;Early Intermediate Period;2149;1250;2149;1250;NA;NA;#N/A;#N/A;-131.785;-762.747;206;1925.1588 169612;19824;#N/A;F;Young Adult;#N/A;-14.2;17.2;3.3;y;#N/A;267;6.817.505.514;6.817.505.514;Coastal;18.56;0.68;146.55;1.06;0.05;0.01;2.43;0.01;0.000118912;3.59e-06;3.58e-05;1.18e-06;Gilbertson, T. J. (2015). A Comparative Analysis of Portable X-ray Fluorescence Spectrometry and Stable Isotopes in Assessing Ancient Coastal Peruvian Diets University of South Florida]. Tampa, FL.;1699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerro del Oro;Cerro del Oro;Canete Valley;Central Coast;Early Intermediate Period;2149;1250;2149;1250;NA;NA;#N/A;#N/A;-131.785;-762.747;207;1925.1588 169638;19825;y;M;Adult;#N/A;-14.75;19.5;3.3;y;#N/A;267;6.817.505.514;6.817.505.514;Coastal;18.56;0.68;146.55;1.06;0.05;0.01;2.42;0.01;0.000118315;3.58e-06;3.55e-05;1.21e-06;Gilbertson, T. J. (2015). A Comparative Analysis of Portable X-ray Fluorescence Spectrometry and Stable Isotopes in Assessing Ancient Coastal Peruvian Diets University of South Florida]. Tampa, FL.;1698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerro del Oro;Cerro del Oro;Canete Valley;Central Coast;Early Intermediate Period;2149;1250;2149;1250;NA;NA;#N/A;#N/A;-131.785;-762.747;208;1925.1588 169674;19728;y;M?;Subadult;#N/A;-14.8;19.45;3.25;y;#N/A;267;6.817.505.514;6.817.505.514;Coastal;18.56;0.68;146.55;1.06;0.05;0.01;2.41;0.01;0.00011898;3.57e-06;3.54e-05;1.21e-06;Gilbertson, T. J. (2015). A Comparative Analysis of Portable X-ray Fluorescence Spectrometry and Stable Isotopes in Assessing Ancient Coastal Peruvian Diets University of South Florida]. Tampa, FL.;1697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
