Site.ID,Site,Location,Region,Period,Start.BP.site,End.BP.site,Start.BP,End.BP,C14.Date,C14...,Start.BP.14c,End.BP.14c,Latitude,Longitude,Study.ID,Individual.ID,Sample.ID,Averaged,Sex,Age,Age_Cat,C.b.coll.,N.b.coll.,C.N..bone.,CN.accept,X..collagen.yield..bone.,elevation,dist2coast,d2coast_km,elev.factor,Temp_Mean,Precip_Mean,Temp_Mean_Seasonality,Precip_Mean_Seasonality,Temp_Mean.sd,Precip_Mean.sd,Temp_Mean_Seasonality.sd,Precip_Mean_Seasonality.sd,Demography.kde.14c,Demography.kde.corr.14c,Demography.kde.14c.sd,Demography.kde.corr.14c.sd,Citations,median.year
Alta,Alta,Osmore Valley,South Coast,Late Intermediate Period,850,600,850,600,NA,NA,#N/A,#N/A,-17.6426,-71.3091,39,C4 T425 3906,20,#N/A,F,#N/A,#N/A,-13.09,18.35,3.13,y,24.2,205,7119.613738,7.119613738,Coastal,19.51,0.08,181.45,0.85,0.05,0,2.78,0.02,0.000180394,0.00000221,0.0000531,0.000000938,"Sandness, K. L. (1992). Temporal and spatial dietary variability in the prehistoric lower and middle Osmore drainage: the carbon and nitrogen isotope evidence. M.A. thesis. University of Nebraska--Lincoln; Tomczak, P. D. (2002). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. PhD Thesis. University of New Mexico",725
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,40,A1/1345,#N/A,#N/A,F,35--49,#N/A,-9.2,14.5,3.34,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.6,0.01,0.000114524,0.00000367,0.0000368,0.00000146,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1202
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,41,A1/1461,#N/A,#N/A,#N/A,50+,#N/A,-10.7,13.6,3.44,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.04,1.63,0.01,0.000115373,0.00000368,0.0000362,0.00000145,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1201
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,42,A1/1509,#N/A,#N/A,#N/A,15--19,#N/A,-10.4,14,3.59,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.64,0.01,0.000114898,0.00000368,0.0000366,0.00000147,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1200
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,43,A1/1569,#N/A,#N/A,F,35--49,#N/A,-10.1,NA,3.75,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.62,0.01,0.000115627,0.00000367,0.0000369,0.00000147,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1204
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,44,A1/1572,#N/A,#N/A,#N/A,20--34,#N/A,-9.9,14.1,3.37,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.62,0.01,0.000115378,0.00000368,0.0000364,0.00000148,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1201
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,45,A1/1703,#N/A,#N/A,F,35--49,#N/A,-11.2,13.1,3.4,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.61,0.01,0.000115214,0.00000369,0.0000366,0.00000147,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1199
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,46,A1/1979,#N/A,#N/A,F,20--34,#N/A,-10.7,13.4,3.42,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.62,0.01,0.000115173,0.00000367,0.0000363,0.00000147,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1200
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,47,A1/P6136,#N/A,#N/A,M,20--34,#N/A,-11.2,15,3.37,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.64,0.01,0.000114933,0.00000366,0.0000369,0.00000148,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1198
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,48,A1/P6504,#N/A,#N/A,M,20--34,#N/A,-10.8,14.8,3.29,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.63,0.01,0.000115536,0.00000369,0.0000365,0.00000147,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1199
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,49,A1/P6677,#N/A,#N/A,M,35--49,#N/A,-12.2,13,3.31,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.63,0.01,0.000115464,0.00000368,0.0000365,0.00000147,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1199
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,50,A1/P6865,#N/A,#N/A,F,35--49,#N/A,-9.6,14.9,3.31,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.63,0.01,0.000115385,0.00000368,0.0000362,0.00000147,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1196
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,51,A1/P7854,#N/A,#N/A,M,50+,#N/A,-8.5,14.7,3.22,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.62,0.01,0.000115125,0.00000367,0.0000366,0.00000145,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1202
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,52,A1/P7968,#N/A,#N/A,F,20--34,#N/A,-12.4,15,3.4,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.61,0.01,0.000115498,0.00000367,0.0000364,0.00000147,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1200
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,53,A1/P8406,#N/A,#N/A,F,20--34,#N/A,-10.8,NA,3.8,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.6,0.01,0.000115222,0.00000368,0.0000364,0.00000146,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1198
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,54,CF-03-II,#N/A,#N/A,F,20--34,#N/A,-10,13.5,3.34,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.62,0.01,0.000115437,0.00000368,0.0000364,0.00000146,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1203
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,55,CF-08-I,#N/A,#N/A,M,20--34,#N/A,-10.1,14.9,3.33,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.61,0.01,0.00011497,0.00000365,0.0000363,0.00000147,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1202
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,56,CF-08-II,#N/A,#N/A,M,35--49,#N/A,-10.2,14.1,3.31,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.64,0.01,0.000115072,0.00000369,0.0000362,0.00000145,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1198
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,57,CF-08-Y,#N/A,#N/A,F,50+,#N/A,-10.5,14,3.28,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.6,0.01,0.000114947,0.00000366,0.0000365,0.00000146,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1200
Ancon,Ancon,Central Coast,Central Coast,Middle Horizon,1450,950,1450,950,NA,NA,#N/A,#N/A,-11.7709,-77.1718,58,CF-14-X,#N/A,#N/A,F,50+,#N/A,-11,13.3,3.29,y,#N/A,13,1089.599171,1.089599171,Coastal,14.65,2.59,91.69,0.67,0.04,0.03,1.61,0.01,0.000114472,0.00000369,0.0000366,0.00000148,"Slovak, N. M., Paytan, A., & Wiegand, B. A. (2009). Reconstructing Middle Horizon mobility patterns on the coast of Peru through strontium isotope analysis. Journal of Archaeological Science, 36(1), 157-165.; Slovak, N. M., & Paytan, A. (2011). Fisherfolk and farmers: Carbon and nitrogen isotope evidence from Middle Horizon Ancón, Peru. International Journal of Osteoarchaeology, 21(3), 253-267.",1201
Armatambo,Armatambo,Rimac Valley,Central Coast,Late Intermediate Period,1050,480,1050,480,NA,NA,#N/A,#N/A,-12.171,-77.0263,59,ARMA-PER97-ENT12,RIMAC-ARMA.M003,#N/A,UD,C,#N/A,-12.2,13.5,2.9,y,1,42,1246.447881,1.246447881,Coastal,14.73,2.6,90.22,0.66,0.04,0.03,2.16,0.01,0.000161639,0.00000228,0.0000648,0.000001,"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.; Marsteller, S. J., Knudson, K. J., Gordon, G., & Anbar, A. (2017). Biogeochemical reconstructions of life histories as a method to assess regional interactions: Stable oxygen and radiogenic strontium isotopes and Late Intermediate Period mobility on the Central Peruvian Coast. Journal of Archaeological Science: Reports, 13, 535-546.",762
Armatambo,Armatambo,Rimac Valley,Central Coast,Late Intermediate Period,1050,480,1050,480,NA,NA,#N/A,#N/A,-12.171,-77.0263,60,ARMA-PER97-ENT35,RIMAC-ARMA.M010,#N/A,M,MA,#N/A,-7.9,18.4,2.9,y,13.5,42,1246.447881,1.246447881,Coastal,14.73,2.6,90.22,0.66,0.04,0.03,2.13,0.01,0.000161834,0.00000227,0.0000652,0.000001,"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.; Marsteller, S. J., Knudson, K. J., Gordon, G., & Anbar, A. (2017). Biogeochemical reconstructions of life histories as a method to assess regional interactions: Stable oxygen and radiogenic strontium isotopes and Late Intermediate Period mobility on the Central Peruvian Coast. Journal of Archaeological Science: Reports, 13, 535-546.",768
Armatambo,Armatambo,Rimac Valley,Central Coast,Late Intermediate Period,1050,480,1050,480,NA,NA,#N/A,#N/A,-12.171,-77.0263,61,ARMA-PER97-ENT42,RIMAC-ARMA.M014,#N/A,M,MA,#N/A,-10,17.2,2.9,y,13,42,1246.447881,1.246447881,Coastal,14.72,2.6,90.22,0.66,0.04,0.04,2.2,0.01,0.000161505,0.00000228,0.0000662,0.00000101,"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.; Marsteller, S. J., Knudson, K. J., Gordon, G., & Anbar, A. (2017). Biogeochemical reconstructions of life histories as a method to assess regional interactions: Stable oxygen and radiogenic strontium isotopes and Late Intermediate Period mobility on the Central Peruvian Coast. Journal of Archaeological Science: Reports, 13, 535-546.",761
Armatambo,Armatambo,Rimac Valley,Central Coast,Late Intermediate Period,1050,480,1050,480,NA,NA,#N/A,#N/A,-12.171,-77.0263,62,ARMA-PER97-ENT45,RIMAC-ARMA.M022,#N/A,F,OA,#N/A,-11,16.4,2.9,y,6.3,42,1246.447881,1.246447881,Coastal,14.72,2.6,90.22,0.66,0.04,0.03,2.15,0.01,0.00016251,0.00000228,0.0000645,0.00000101,"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.; Marsteller, S. J., Knudson, K. J., Gordon, G., & Anbar, A. (2017). Biogeochemical reconstructions of life histories as a method to assess regional interactions: Stable oxygen and radiogenic strontium isotopes and Late Intermediate Period mobility on the Central Peruvian Coast. Journal of Archaeological Science: Reports, 13, 535-546.",760
Armatambo,Armatambo,Rimac Valley,Central Coast,Late Intermediate Period,1050,480,1050,480,NA,NA,#N/A,#N/A,-12.171,-77.0263,63,ARMA-PER97-ENT46,RIMAC-ARMA.M028,#N/A,PF,YA,#N/A,-10.1,16.9,2.9,y,12.3,42,1246.447881,1.246447881,Coastal,14.73,2.6,90.22,0.66,0.04,0.04,2.2,0.01,0.000161683,0.00000228,0.0000657,0.00000102,"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.; Marsteller, S. J., Knudson, K. J., Gordon, G., & Anbar, A. (2017). Biogeochemical reconstructions of life histories as a method to assess regional interactions: Stable oxygen and radiogenic strontium isotopes and Late Intermediate Period mobility on the Central Peruvian Coast. Journal of Archaeological Science: Reports, 13, 535-546.",771
Armatambo,Armatambo,Rimac Valley,Central Coast,Late Intermediate Period,1050,480,1050,480,NA,NA,#N/A,#N/A,-12.171,-77.0263,64,ARMA-PER97-ENT49,RIMAC-ARMA.M030,#N/A,PF,OA,#N/A,-10.4,18,2.9,y,12.4,42,1246.447881,1.246447881,Coastal,14.73,2.6,90.22,0.66,0.04,0.03,2.18,0.01,0.000161202,0.00000227,0.0000649,0.000000998,"Marsteller, S. J., Zolotova, N., & Knudson, K. J. (2017). Investigating economic specialization on the central Peruvian coast: A reconstruction of Late Intermediate Period Ychsma diet using stable isotopes. American Journal of Physical Anthropology, 162(2), 300-317.; Marsteller, S. J., Knudson, K. J., Gordon, G., & Anbar, A. (2017). Biogeochemical reconstructions of life histories as a method to assess regional interactions: Stable oxygen and radiogenic strontium isotopes and Late Intermediate Period mobility on the Central Peruvian Coast. Journal of Archaeological Science: Reports, 13, 535-546.",765
